id,source,target,type,label,date,outcome,presetTags,title
e789,YOL_PLA_0047,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e790,YOL_PLA_0048,EXT_TRA_0001,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e791,YOL_PLA_0048,T_VAJRA,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e792,YOL_PLA_0048,T_VINAYA,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e793,YOL_PLA_0048,YOL_TRA_0001,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e794,YOL_PLA_0048,YOL_TRA_0010,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e795,YOL_PLA_0048,YOL_TRA_0012,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e796,YOL_PLA_0048,EXT_PER_0008,meeting_visit,meeting / visit,c. 1320 and later,Longchenpa entered Samye as a child novice and became renowned as the well-read scholar from Samye.,"[""drukpa"", ""kagyu"", ""nyingma""]",Meeting/visit: Samye ↔ Longchenpa<br>Date(s): c. 1320 and later<br>Outcome: Longchenpa entered Samye as a child novice and became renowned as the well-read scholar from Samye.
e797,YOL_PLA_0050,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e798,YOL_PLA_0050,C_PILGRIMAGE,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e799,YOL_PLA_0050,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e800,YOL_PLA_0050,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e801,YOL_PLA_0050,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e802,YOL_PLA_0050,YOL_TRA_0010,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e803,EXT_PLA_0005,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e804,YOL_PLA_0052,C_BODHICITTA,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e805,YOL_PLA_0052,C_RETREAT,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e806,YOL_PLA_0052,EXT_PRA_0002,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e807,YOL_PLA_0052,T_MAHAYANA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e808,YOL_PLA_0052,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e809,YOL_PLA_0052,YOL_TRA_0005,underpinning,associated with,,,[],Entity ↔ Underpinning association
e810,EXP_058,ENT_PLA_EX_031,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e811,EXP_059,ENT_PLA_EX_031,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e812,EXP_070,ENT_PLA_EX_047,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e813,YOL_PLA_0053,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e814,YOL_PLA_0053,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e815,YOL_PLA_0053,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e816,YOL_PLA_0053,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e817,YOL_PLA_0053,YOL_PRD_0006,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e818,EXP_014,ENT_PLA_EX_012,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e819,EXP_010,ENT_PLA_EX_006,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e820,EXP_033,ENT_PLA_EX_006,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e821,EXP_070,ENT_PLA_EX_006,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e822,EXP_071,ENT_PLA_EX_006,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e823,EXP_073,ENT_PLA_EX_006,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e824,EXP_003,ENT_PLA_EX_002,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e825,EXP_070,ENT_PLA_EX_045,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e826,YOL_PLA_0055,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e827,YOL_PLA_0055,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e828,YOL_PLA_0055,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e829,YOL_PLA_0055,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e830,YOL_PLA_0055,YOL_PRD_0006,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e831,YOL_PLA_0055,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e832,YOL_PLA_0056,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e833,YOL_PLA_0056,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e834,YOL_PLA_0056,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e835,YOL_PLA_0056,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e836,YOL_PLA_0056,YOL_PRD_0006,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e837,YOL_PLA_0056,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e838,EXP_070,YOL_PLA_0057,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e839,YOL_PLA_0058,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e840,YOL_PLA_0058,YOL_TRA_0005,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e841,YOL_PLA_0058,YOL_TRA_0010,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e842,EXP_064,ENT_PLA_EX_039,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e843,EXP_033,ENT_PLA_EX_017,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e844,EXP_047,ENT_PLA_EX_027,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e845,EXP_048,ENT_PLA_EX_027,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e846,EXP_070,ENT_PLA_EX_046,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e847,EXP_006,ENT_PLA_EX_004,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e848,EXP_013,ENT_PLA_EX_011,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e849,YOL_PLA_0059,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e850,YOL_PLA_0060,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e851,PL_TIBET,EXT_TRA_0001,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e852,PL_TIBET,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e853,PL_TIBET,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e854,PL_TIBET,YOL_TRA_0005,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e855,PL_TIBET,YOL_TRA_0010,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e856,PL_TIBET,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e857,EXP_032,ENT_PLA_EX_021,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e858,YOL_PLA_0063,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e859,YOL_PLA_0063,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e860,YOL_PLA_0063,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e861,YOL_PLA_0064,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e862,YOL_PLA_0064,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e863,YOL_PLA_0064,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e864,YOL_PLA_0064,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e865,YOL_PLA_0065,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e866,YOL_PLA_0065,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e867,EXP_032,ENT_PLA_EX_023,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e868,EXP_053,ENT_PLA_EX_030,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e869,YOL_PLA_0067,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e870,YOL_PLA_0067,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e871,EXT_PLA_0010,YOL_TRA_0012,underpinning,associated with,,,[],Entity ↔ Underpinning association
e872,EXP_013,YOL_PLA_0068,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e873,EXP_061,YOL_PLA_0068,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e874,EXP_062,YOL_PLA_0068,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e875,PL_ZANGSKAR,C_PILGRIMAGE,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e876,PL_ZANGSKAR,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e877,PL_ZANGSKAR,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e878,PL_ZANGSKAR,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e879,PL_ZANGSKAR,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e880,PL_ZANGSKAR,YOL_TRA_0012,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e881,EXP_010,PL_ZANGSKAR,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e882,EXP_011,PL_ZANGSKAR,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e883,EXP_013,PL_ZANGSKAR,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e884,EXP_033,PL_ZANGSKAR,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e885,EXP_002,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e886,EXP_006,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e887,EXP_007,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e888,EXP_041,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e889,EXP_044,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e890,EXP_050,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e891,EXP_061,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e892,EXP_062,ENT_PLA_EX_001,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e893,EXP_070,ENT_PLA_EX_001,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e894,EXP_060B,ENT_PLA_EX_032,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e895,EXP_060C,ENT_PLA_EX_032,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e896,EXT_AST_0002,EXT_PRA_0018,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e897,EXT_AST_0002,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e898,EXT_AST_0001,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e899,EXT_AST_0001,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e900,EXT_AST_0003,EXT_PRA_0020,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e901,EXT_AST_0003,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e902,EXT_AST_0003,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e903,EXT_PER_0022,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e904,EXT_PER_0022,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e905,EXT_PER_0023,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e906,EXT_PER_0023,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e907,EXT_PER_0023,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e908,EXT_PER_0024,YOL_TRA_0006,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e909,EXT_PER_0024,C_BODHICITTA,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e910,EXT_PER_0025,YOL_TRA_0006,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e911,EXT_PER_0025,P_ATISA,meeting_visit,meeting / visit,11th century,Received Kadampa teachings directly from Atisha and became a major disciple in the transmission to Tibet.,"[""kagyu""]",Meeting/visit: Dromtönpa ↔ Atisha<br>Date(s): 11th century<br>Outcome: Received Kadampa teachings directly from Atisha and became a major disciple in the transmission to Tibet.
e912,EXT_PER_0026,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e913,EXT_PER_0026,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e914,EXT_PER_0027,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e915,EXT_PER_0027,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e916,EXT_PER_0027,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e917,EXT_PER_0027,YOL_PRA_0011,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e918,EXT_PER_0027,P_MILAREPA,meeting_visit,meeting / visit,11th–12th century,"Served as Milarepa's close disciple, requested the life story, witnessed relic events, and later transmitted cycles and relic-related legacy to Gampopa.","[""drukpa"", ""kagyu""]","Meeting/visit: Rechungpa ↔ Milarepa<br>Date(s): 11th–12th century<br>Outcome: Served as Milarepa&#x27;s close disciple, requested the life story, witnessed relic events, and later transmitted cycles and relic-related legacy to Gampopa."
e919,EXT_PER_0027,P_GAMPOPA,meeting_visit,meeting / visit,after Milarepa's death,"Served as Milarepa's close disciple, requested the life story, witnessed relic events, and later transmitted cycles and relic-related legacy to Gampopa.","[""drukpa"", ""kagyu""]","Meeting/visit: Rechungpa ↔ Gampopa<br>Date(s): after Milarepa&#x27;s death<br>Outcome: Served as Milarepa&#x27;s close disciple, requested the life story, witnessed relic events, and later transmitted cycles and relic-related legacy to Gampopa."
e920,EXT_PER_0029,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e921,EXT_PER_0029,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e922,EXT_PER_0029,T_VAJRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e923,EXT_PER_0029,YOL_PLA_0004,meeting_visit,meeting / visit,1625/26 onward,"Fled to and established himself in Bhutan, where he institutionalized the Bhutanese Drukpa school and state.","[""drukpa"", ""kagyu"", ""nyingma""]","Meeting/visit: Zhabdrung Ngawang Namgyel ↔ Bhutan<br>Date(s): 1625/26 onward<br>Outcome: Fled to and established himself in Bhutan, where he institutionalized the Bhutanese Drukpa school and state."
e924,EXT_PER_0030,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e925,EXT_PER_0030,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e926,EXT_PER_0030,YOL_PLA_0004,meeting_visit,meeting / visit,1184–1251,Helped establish Drukpa religious institutions in Bhutan before the later northern/southern branch split.,"[""drukpa"", ""kagyu"", ""nyingma""]",Meeting/visit: Phajo Drukgom Zhikpo ↔ Bhutan<br>Date(s): 1184–1251<br>Outcome: Helped establish Drukpa religious institutions in Bhutan before the later northern/southern branch split.
e927,EXT_PER_0031,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e928,EXT_PER_0031,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e929,EXT_PER_0031,T_VAJRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e930,EXT_PER_0031,YOL_PLA_0004,meeting_visit,meeting / visit,1455–1529,Extended the Drukpa presence in Bhutan and became a famed exemplar of antinomian yogic holiness.,"[""drukpa"", ""kagyu"", ""nyingma""]",Meeting/visit: Drukpa Künlé ↔ Bhutan<br>Date(s): 1455–1529<br>Outcome: Extended the Drukpa presence in Bhutan and became a famed exemplar of antinomian yogic holiness.
e931,EXT_PER_0032,YOL_TRA_0010,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e932,EXT_PER_0032,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e933,EXT_PER_0032,EXT_PRA_0043,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e934,EXT_PER_0032,EXT_PER_0008,meeting_visit,meeting / visit,1335,Welcomed Longchenpa at Yartö Khyam and transmitted the Vima Nyingthig lineage to him.,"[""drukpa"", ""kagyu"", ""nyingma""]",Meeting/visit: Kumaradza ↔ Longchenpa<br>Date(s): 1335<br>Outcome: Welcomed Longchenpa at Yartö Khyam and transmitted the Vima Nyingthig lineage to him.
e935,EXT_PER_0032,EXT_PLA_0019,meeting_visit,meeting / visit,1335,Welcomed Longchenpa at Yartö Khyam and transmitted the Vima Nyingthig lineage to him.,"[""nyingma""]",Meeting/visit: Kumaradza ↔ Yartö Khyam<br>Date(s): 1335<br>Outcome: Welcomed Longchenpa at Yartö Khyam and transmitted the Vima Nyingthig lineage to him.
e936,EXT_PER_0033,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e937,EXT_PER_0033,EXT_PRA_0044,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e938,EXT_PER_0033,EXT_PRA_0043,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e939,EXT_PER_0033,YOL_TRA_0010,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e940,EXT_PER_0034,YOL_TRA_0010,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e941,EXT_PER_0034,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e942,EXT_PER_0034,EXT_PRA_0043,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e943,EXT_PER_0034,YOL_PER_0056,meeting_visit,meeting / visit,8th century,Associated with Padmasambhava in the early Great Perfection transmission and with the Vima Nyingthig inherited by Longchenpa.,"[""kagyu"", ""nyingma""]",Meeting/visit: Vimalamitra ↔ Padmasambhava<br>Date(s): 8th century<br>Outcome: Associated with Padmasambhava in the early Great Perfection transmission and with the Vima Nyingthig inherited by Longchenpa.
e944,EXT_PER_0034,EXT_PER_0008,meeting_visit,meeting / visit,later lineage transmission,Associated with Padmasambhava in the early Great Perfection transmission and with the Vima Nyingthig inherited by Longchenpa.,"[""drukpa"", ""kagyu"", ""nyingma""]",Meeting/visit: Vimalamitra ↔ Longchenpa<br>Date(s): later lineage transmission<br>Outcome: Associated with Padmasambhava in the early Great Perfection transmission and with the Vima Nyingthig inherited by Longchenpa.
e945,EXT_PER_0035,YOL_TRA_0010,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e946,EXT_PER_0035,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e947,EXT_PER_0035,YOL_PER_0056,meeting_visit,meeting / visit,8th century Tibetan transmission era,Received and safeguarded Heart-Essence teachings later linked to Longchenpa’s lineage narratives.,"[""kagyu"", ""nyingma""]",Meeting/visit: Yeshe Tsogyal ↔ Padmasambhava<br>Date(s): 8th century Tibetan transmission era<br>Outcome: Received and safeguarded Heart-Essence teachings later linked to Longchenpa’s lineage narratives.
e948,EXT_PER_0036,T_MADHYAMAKA,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e949,EXT_PER_0036,P_NAGARJUNA,meeting_visit,meeting / visit,classical Indian Buddhist period,Received Nagarjuna’s precepts and helped clarify the middle way.,"[""kagyu""]",Meeting/visit: Aryadeva ↔ Nagarjuna<br>Date(s): classical Indian Buddhist period<br>Outcome: Received Nagarjuna’s precepts and helped clarify the middle way.
e950,EXT_PER_0037,T_MADHYAMAKA,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e951,EXT_PER_0037,EXT_PRA_0039,underpinning,associated with,,,[],Entity ↔ Underpinning association
e952,EXT_PER_0038,T_MADHYAMAKA,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e953,EXT_PER_0038,EXT_PRA_0038,underpinning,associated with,,,[],Entity ↔ Underpinning association
e954,EXP_001,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e955,EXP_001,PL_KASHMIR,explorer_link,related in explorer record,,,"[""kagyu""]",Explorer ↔ Entity link
e956,EXP_002,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e957,EXP_002,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e958,EXP_003,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e959,EXP_003,ENT_PLA_EX_002,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e960,EXP_004,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e961,EXP_004,YOL_PER_0064,explorer_link,related in explorer record,,,"[""kagyu""]",Explorer ↔ Entity link
e962,EXP_004,T_KAGYU,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Underpinning link
e963,EXP_005,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e964,EXP_006,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e965,EXP_006,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e966,EXP_006,ENT_PLA_EX_003,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e967,EXP_006,ENT_PLA_EX_004,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e968,EXP_007,ENT_PLA_EX_001,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e969,EXP_007,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e970,EXP_008,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e971,EXP_009,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e972,EXP_009,ENT_PLA_EX_005,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e973,EXP_010,ENT_PLA_EX_006,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e974,EXP_010,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e975,EXP_010,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e976,EXP_010,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e977,EXP_010,PL_ZANGSKAR,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e978,EXP_010,ENT_PLA_EX_008,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e979,EXP_010,ENT_PLA_EX_009,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e980,EXP_011,PL_LADAKH,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e981,EXP_011,YOL_PLA_0028,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e982,EXP_011,ENT_PLA_EX_007,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
e983,EXP_011,PL_ZANGSKAR,explorer_link,related in explorer record,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity link
e984,EXP_011,ENT_PLA_EX_008,explorer_link,related in explorer record,,,[],Explorer ↔ Entity link
